TypeName,Inches,ScreenResolution,Cpu,Ram,OpSys,Weight,TouchScreen,HDD,SSD,SSHD,FStorage,Price
Gaming,15.6,1920x1080,Intel i7,16,Windows 10,1.91,No,1000,128,0,0,189497
Notebook,15.6,1366x768,Intel i3,4,Windows 10,2.07,No,500,0,0,0,57200
2 in 1 Convertible,14.0,2560x1440,Intel i5,8,Windows 10,1.36,Yes,0,256,0,0,144056
Ultrabook,15.6,1920x1080,Intel i7,6,Windows 10,1.54,No,0,256,0,0,73128
Notebook,15.6,1920x1080,Intel i7,8,Linux,1.98,No,0,256,0,0,78761
Notebook,15.6,1366x768,Intel Celeron,4,Windows 10,2.1,No,500,0,0,0,29304
Notebook,15.6,1920x1080,Intel i7,6,Windows 10,2.18,No,1000,0,0,0,70312
Gaming,15.6,1920x1080,Intel i7,8,Windows 10,2.59,No,1000,256,0,0,79992
2 in 1 Convertible,15.6,1920x1080,Intel i7,16,Windows 10,2.09,Yes,0,512,0,0,103752
Notebook,15.6,1920x1080,Intel i5,4,Windows 10,2.23,No,0,256,0,0,60808
Ultrabook,13.3,3200x1800,Intel i5,8,Linux,1.23,Yes,0,256,0,0,96712
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,4.2,No,1000,256,0,0,228712
Gaming,15.6,1920x1080,Intel i5,8,Windows 10,2.4,No,1000,0,0,0,72072
2 in 1 Convertible,12.3,2400x1600,Samsung,4,Chrome OS,1.15,Yes,0,0,0,32,57992
Notebook,15.6,1366x768,Intel i5,4,Windows 10,1.86,No,500,0,0,0,42680
Ultrabook,12.0,2304x1440,Intel M ,8,Mac OS X,0.92,No,0,0,0,256,102344
2 in 1 Convertible,13.3,1920x1080,Intel i5,8,Windows 10,1.6,Yes,0,256,0,0,105512
Notebook,15.6,1920x1080,Intel i7,12,Windows 10,2.21,No,1000,128,0,0,116776
Notebook,15.6,1366x768,Intel i3,4,No OS,1.9,No,1000,0,0,0,32384
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,4.3,No,1000,512,0,0,189200
Notebook,15.6,1366x768,Intel Celeron,4,Linux,2.1,No,1000,0,0,0,23936
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,2.43,No,1000,256,0,0,180303
Notebook,15.6,1366x768,Intel i3,4,Windows 10,2.3,No,0,128,0,0,43912
Notebook,15.6,1366x768,Intel i7,8,No OS,2.2,No,500,0,0,0,55352
2 in 1 Convertible,15.6,1920x1080,Intel i7,16,Windows 10,2.0,Yes,0,512,0,0,113080
Ultrabook,13.3,3200x1800,Intel i7,16,Windows 10,1.2,Yes,0,512,0,0,235840
Gaming,15.6,1920x1080,Intel i7,8,Windows 10,2.2,No,1000,0,0,0,102872
Notebook,15.6,1920x1080,Intel i5,8,Windows 10,2.36,No,0,256,0,0,78232
Notebook,15.6,1366x768,Intel i5,8,Windows 10,1.91,No,0,256,0,0,50952
Notebook,15.6,1366x768,AMD E,4,Windows 10,2.2,No,500,0,0,0,26312
Notebook,17.3,1600x900,Intel i3,8,Windows 10,3.3,No,1000,0,0,0,55352
Gaming,15.6,1920x1080,Intel i7,16,Windows 10,2.2,No,1000,256,0,0,215512
Ultrabook,12.0,2304x1440,Intel M ,8,Mac OS X,0.92,No,0,0,0,512,112552
Notebook,15.6,1920x1080,Intel i7,16,Windows 10,2.2,No,1000,128,0,0,153912
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,2.43,No,1000,256,0,0,171511
2 in 1 Convertible,15.6,1920x1080,Intel i5,8,Windows 10,2.19,Yes,0,256,0,0,87912
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,2.9,No,1000,256,0,0,171512
Netbook,11.6,1366x768,Intel Celeron,2,Chrome OS,1.3,No,0,32,0,0,15312
Notebook,17.3,1600x900,Intel i3,4,Windows 10,3.3,No,1000,0,0,0,52624
Notebook,17.3,1600x900,Intel i5,8,No OS,2.8,No,1000,0,0,0,47432
Gaming,15.6,1920x1080,Intel i7,8,Windows 10,2.6,No,1000,128,0,0,111936
2 in 1 Convertible,14.0,1920x1080,Intel i7,8,Windows 10,1.2,Yes,0,256,0,0,101112
Notebook,15.6,1920x1080,Intel i7,8,Windows 10,2.3,No,0,256,0,0,134552
Gaming,15.6,1920x1080,Intel i7,8,Windows 10,2.2,No,1000,128,0,0,129898
Notebook,15.6,1920x1080,AMD A12,6,Windows 10,2.1,No,1000,0,0,0,46552
Ultrabook,12.5,1920x1080,Intel i5,8,Windows 7,1.26,Yes,0,256,0,0,150777
2 in 1 Convertible,15.0,1920x1080,Intel i3,4,Windows 10,2.08,Yes,500,0,0,0,44792
Notebook,15.6,1366x768,Intel Pentium,4,Windows 10,2.65,No,1000,0,0,0,27192
Ultrabook,13.3,3200x1800,Intel i7,8,Windows 10,1.29,Yes,0,256,0,0,129976
Notebook,15.6,1366x768,Intel i5,4,Linux,2.18,No,1000,0,0,0,45924
Gaming,15.6,1920x1080,Intel i7,16,Windows 10,2.6,Yes,1000,128,0,0,90552
Gaming,15.6,1920x1080,Intel i7,8,Windows 10,2.2,No,1000,128,0,0,101112
Netbook,12.5,1920x1080,Intel i7,16,Windows 10,1.3,Yes,0,512,0,0,145200
Gaming,14.0,1920x1080,Intel i7,16,Windows 10,1.95,No,0,1000,0,0,307912
Notebook,15.6,1366x768,Intel i3,8,Windows 10,2.3,Yes,1000,0,0,0,41273
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,2.7,No,1000,256,0,0,140624
Ultrabook,11.6,1366x768,Intel i5,4,Mac OS X,1.08,No,0,0,0,256,84392
Notebook,15.6,1920x1080,Intel i3,4,Windows 10,2.1,No,1000,0,0,0,42064
Ultrabook,14.0,2560x1440,Intel i7,8,Windows 7,1.54,No,0,256,0,0,193441
Notebook,15.6,1366x768,Intel i5,4,Windows 7,2.24,No,500,0,0,0,64856
Gaming,15.6,1920x1080,Intel i7,8,Windows 10,2.3,No,1000,128,0,0,102872
Notebook,13.3,1920x1080,Intel i7,16,Windows 10,1.4,No,0,512,0,0,131912
Notebook,15.6,1920x1080,AMD A12,6,Windows 10,2.2,No,0,256,0,0,52586
Ultrabook,13.3,1920x1080,Intel i7,8,Windows 10,1.45,No,0,256,0,0,112640
Notebook,15.6,1366x768,Intel i3,4,Linux,2.4,No,500,0,0,0,31838
2 in 1 Convertible,17.3,1920x1080,Intel i7,16,Windows 10,2.77,Yes,0,512,0,0,158312
Notebook,14.0,1920x1080,Intel i5,4,Windows 7,1.54,No,0,256,0,0,96799
Gaming,15.6,1920x1080,Intel i7,16,Windows 10,2.5,No,1000,256,0,0,140800
Notebook,14.0,1366x768,Intel i5,4,Windows 10,1.6,No,500,0,0,0,77000
Gaming,15.6,1920x1080,Intel i7,16,Windows 10,2.34,No,1000,256,0,0,204600
Notebook,15.6,1920x1080,Intel i5,8,No OS,2.3,No,0,256,0,0,50424
2 in 1 Convertible,13.3,3200x1800,Intel i5,8,Windows 10,1.24,Yes,0,256,0,0,159544
Notebook,15.6,1366x768,Intel Pentium,4,Linux,2.2,No,500,0,0,0,28512
Notebook,15.6,1366x768,AMD A6,4,Windows 10,1.86,No,500,0,0,0,35112
Notebook,15.6,1920x1080,Intel i3,6,Windows 10,2.4,No,0,128,0,0,50072
Notebook,14.0,1920x1080,Intel i5,8,Windows 10,1.9,No,0,256,0,0,94336
Notebook,15.6,1366x768,Intel Pentium,4,Windows 10,2.2,No,500,0,0,0,39071
Notebook,15.6,1366x768,Intel Celeron,4,Windows 10,2.0,No,1000,0,0,0,29832
Gaming,17.3,1920x1080,Intel i7,16,Windows 10,4.0,No,1000,128,0,0,167200
Notebook,15.6,1366x768,Intel i3,4,Windows 10,2.29,No,500,0,0,0,43120
Notebook,15.6,1920x1080,Intel i7,8,Windows 7,2.32,No,0,0,1000,0,78760
Gaming,15.6,1920x1080,Intel i7,8,Windows 10,2.4,No,1000,128,0,0,108152
2 in 1 Convertible,14.0,1920x1080,Intel i5,4,Windows 10,1.8,Yes,0,128,0,0,73305
Ultrabook,13.3,1920x1080,Intel M ,8,Windows 10,1.2,No,0,512,0,0,64152
Notebook,15.6,1366x768,Intel i3,6,Windows 10,2.3,No,1000,0,0,0,40392
Notebook,15.6,1366x768,Intel Celeron,4,Linux,2.4,No,500,0,0,0,25432
Notebook,15.6,1366x768,Intel Celeron,2,Windows 10,2.2,No,500,0,0,0,33352
Notebook,15.6,1920x1080,Intel i7,8,Windows 10,2.6,No,1000,0,0,0,79112
Notebook,15.6,1920x1080,AMD A9,6,Windows 10,2.04,No,0,0,1000,0,48399
Notebook,15.6,1366x768,Intel i7,8,Linux,2.3,No,1000,0,0,0,70927
Netbook,11.6,1366x768,Intel Celeron,2,Windows 10,1.17,No,0,0,0,32,18392
Notebook,15.6,1366x768,Intel i7,4,Windows 10,2.2,No,500,0,0,0,63388
2 in 1 Convertible,14.0,1920x1080,Intel i7,4,Windows 10,1.8,Yes,0,128,0,0,56144
2 in 1 Convertible,13.3,3200x1800,Intel i7,16,Windows 10,1.3,Yes,0,512,0,0,131912
Notebook,14.0,1366x768,Intel Celeron,2,Windows 10,1.5,No,0,0,0,64,20152
Notebook,15.6,1366x768,Intel i7,6,Windows 10,2.19,No,1000,0,0,0,67232
Notebook,15.6,1366x768,Intel Celeron,4,Windows 10,2.2,No,500,0,0,0,32472
Ultrabook,13.3,1920x1080,Intel M ,8,Windows 10,1.2,No,0,512,0,0,64152
Notebook,15.6,1366x768,Intel i3,6,Windows 10,2.3,No,1000,0,0,0,40392
Notebook,15.6,1366x768,Intel Celeron,4,Linux,2.4,No,500,0,0,0,25432
Notebook,15.6,1366x768,Intel Celeron,2,Windows 10,2.2,No,500,0,0,0,33352
Notebook,15.6,1920x1080,Intel i7,8,Windows 10,2.6,No,1000,0,0,0,79112
Notebook,15.6,1920x1080,AMD A9,6,Windows 10,2.04,No,0,0,1000,0,48399
Notebook,15.6,1366x768,Intel i7,8,Linux,2.3,No,1000,0,0,0,70927
Netbook,11.6,1366x768,Intel Celeron,2,Windows 10,1.17,No,0,0,0,32,18392
Notebook,15.6,1366x768,Intel i7,4,Windows 10,2.2,No,500,0,0,0,63388
2 in 1 Convertible,14.0,1920x1080,Intel i7,4,Windows 10,1.8,Yes,0,128,0,0,56144
2 in 1 Convertible,13.3,3200x1800,Intel i7,16,Windows 10,1.3,Yes,0,512,0,0,131912
Notebook,14.0,1366x768,Intel Celeron,2,Windows 10,1.5,No,0,0,0,64,20152
Notebook,15.6,1366x768,Intel i7,6,Windows 10,2.19,No,1000,0,0,0,67232
Notebook,15.6,1366x768,Intel Celeron,4,Windows 10,2.2,No,500,0,0,0,32472
Ultrabook,13.3,1920x1080,Intel M ,8,Windows 10,1.2,No,0,512,0,0,64152
Notebook,15.6,1366x768,Intel i3,6,Windows 10,2.3,No,1000,0,0,0,40392
Notebook,15.6,1366x768,Intel Celeron,4,Linux,2.4,No,500,0,0,0,25432
Notebook,15.6,1366x768,Intel Celeron,2,Windows 10,2.2,No,500,0,0,0,33352
Notebook,15.6,1920x1080,Intel i7,8,Windows 10,2.6,No,1000,0,0,0,79112
Notebook,15.6,1920x1080,AMD A9,6,Windows 10,2.04,No,0,0,1000,0,48399
Notebook,15.6,1366x768,Intel i7,8,Linux,2.3,No,1000,0,0,0,70927
Netbook,11.6,1366x768,Intel Celeron,2,Windows 10,1.17,No,0,0,0,32,18392
Notebook,15.6,1366x768,Intel i7,4,Windows 10,2.2,No,500,0,0,0,63388
2 in 1 Convertible,14.0,1920x1080,Intel i7,4,Windows 10,1.8,Yes,0,128,0,0,56144
2 in 1 Convertible,13.3,3200x1800,Intel i7,16,Windows 10,1.3,Yes,0,512,0,0,131912
Notebook,14.0,1366x768,Intel Celeron,2,Windows 10,1.5,No,0,0,0,64,20152
Notebook,15.6,1366x768,Intel i7,6,Windows 10,2.19,No,1000,0,0,0,67232
Notebook,15.6,1366x768,Intel Celeron,4,Windows 10,2.2,No,500,0,0,0,32472
